CA2268968C	A	34	60	iminochlorin aspartic acid	FAMILY
CA2268968C	T	0	26	Iminochlorin aspartic acid	FAMILY
CA2270952C	A	202	211	phenylene	FAMILY
CA2270952C	A	273	278	alkyl	FAMILY
CA2270952C	T	12	27	1,3-propanediol	FAMILY
CA2274591C	T	0	25	Benzothiophenecarboxamide	FAMILY
CA2279063C	A	323	331	estrogen	FAMILY
CA2280612C	A	14	19	sugar	FAMILY
CA2280612C	A	226	231	sugar	FAMILY
CA2280612C	A	250	260	amino acid	FAMILY
CA2280612C	A	261	266	sugar	FAMILY
CA2280612C	A	3	13	amino acid	FAMILY
CA2280612C	A	343	354	amino acids	FAMILY
CA2280612C	A	46	56	amino acid	FAMILY
CA2280612C	A	592	603	amino acids	FAMILY
CA2280612C	T	0	10	Amino acid	FAMILY
CA2280612C	T	11	16	sugar	FAMILY
CA2281918C	A	31	42	oxazolidine	FAMILY
CA2281918C	T	0	12	Oxazolidines	FAMILY
CA2288024C	A	142	179	formaldehyde naphthalenesulfonic acid	FAMILY
CA2288024C	A	74	82	aldehyde	FAMILY
CA2288024C	A	88	110	romatic sulfonic acids	FAMILY
CA2288024C	T	51	73	aromatic sulfonic acid	FAMILY
CA2288024C	T	81	89	aldehyde	FAMILY
CA2292846C	A	212	220	aromatic	FAMILY
CA2292846C	A	233	243	amino acid	FAMILY
CA2292846C	A	25	30	LH-RH	FAMILY
CA2292846C	A	77	82	LH-RH	FAMILY
CA2292846C	T	0	5	Lh-rh	FAMILY
CA2297198C	A	127	196	C1-C6 straight-chain or branched-chain saturated or unsaturated alkyl	FAMILY
CA2297198C	A	198	202	aryl	FAMILY
CA2297198C	A	204	210	R6CH2-	FAMILY
CA2297198C	A	212	217	R6CO-	FAMILY
CA2297198C	A	222	228	R6SO2-	FAMILY
CA2297198C	A	247	316	C1-C6 straight-chain or branched-chain saturated or unsaturated alkyl	FAMILY
CA2297198C	A	321	325	aryl	FAMILY
CA2297198C	A	336	390	C1-C6 straight-chain or branched-chain saturated alkyl	FAMILY
CA2297198C	A	392	396	aryl	FAMILY
CA2297198C	A	401	406	oxime	FAMILY
CA2297198C	A	553	557	halo	FAMILY
CA2297198C	A	595	606	C1-C6 alkyl	FAMILY
CA2297198C	A	780	793	aromatic ring	FAMILY
CA2297198C	A	820	823	OR1	FAMILY
CA2297198C	A	876	903	alkyl oxygen of the lactone	FAMILY
CA2297198C	A	911	918	carbons	FAMILY
CA2297198C	T	0	20	Macrocyclic lactones	FAMILY
CA2303448C	A	277	284	saponin	FAMILY
CA2304821C	A	193	199	esters	FAMILY
CA2304821C	A	67	72	alkyl	FAMILY
CA2304821C	A	74	81	alkenyl	FAMILY
CA2304821C	A	85	92	alkynyl	FAMILY
CA2306837C	A	421	432	leukotriene	FAMILY
CA2312990C	A	90	103	dibasic acids	FAMILY
CA2313878C	A	160	183	unsaturated fatty acids	FAMILY
CA2313878C	A	188	196	cholines	FAMILY
CA2314170C	A	244	256	xanthophylls	FAMILY
CA2314170C	A	357	368	fatty acids	FAMILY
CA2314170C	A	490	502	xanthophylls	FAMILY
CA2314326C	A	43	52	capsaicin	FAMILY
CA2314326C	T	61	70	capsaicin	FAMILY
CA2315693C	T	15	38	benzocycloheptapyridine	FAMILY
CA2316356C	A	57	68	benzoxazine	FAMILY
CA2316356C	T	0	11	Benzoxazine	FAMILY
CA2320822C	A	37	47	isoindolon	FAMILY
CA2320822C	T	12	24	isoindolones	FAMILY
CA2323536C	A	315	326	fatty acids	FAMILY
CA2323536C	A	489	502	benzimidazole	FAMILY
CA2324343C	A	29	42	prostaglandin	FAMILY
CA2324343C	A	390	396	amides	FAMILY
CA2324343C	A	398	404	esters	FAMILY
CA2324343C	A	410	416	imides	FAMILY
CA2336628C	A	193	228	omega-6 polyunsaturated fatty acids	FAMILY
CA2336628C	A	273	308	omega-3 polyunsaturated fatty acids	FAMILY
CA2339630C	A	125	135	heteroatom	FAMILY
CA2339630C	A	338	347	carboline	FAMILY
CA2339630C	T	0	9	Carboline	FAMILY
CA2340545C	T	0	7	Chelate	FAMILY
CA2340921C	A	203	209	taxoid	FAMILY
CA2340921C	A	46	52	taxoid	FAMILY
CA2340921C	T	7	14	taxanes	FAMILY
CA2344248C	A	0	17	Cholesteryl ester	FAMILY
CA2344248C	A	407	420	triglycerides	FAMILY
CA2344248C	A	552	565	triglycerides	FAMILY
CA2344248C	T	0	62	4-amino substituted-2-substituted-1,2,3,4-tetrahydroquinolines	FAMILY
CA2344652C	A	0	22	Carboxymethylgalactose	FAMILY
CA2344652C	T	0	22	Carboxymethylgalactose	FAMILY
CA2348767C	A	127	140	pyrophosphate	FAMILY
CA2351617C	A	219	233	bisphosphonate	FAMILY
CA2352946C	A	107	119	carbohydrate	FAMILY
CA2352946C	A	350	361	amino acids	FAMILY
CA2352946C	A	530	541	amino acids	FAMILY
CA2352946C	A	665	676	amino acids	FAMILY
CA2355712C	A	61	71	nucleoside	FAMILY
CA2355712C	T	10	20	nucleoside	FAMILY
CA2371517C	A	206	215	hydantoin	FAMILY
CA2371517C	A	36	45	hydantoin	FAMILY
CA2371517C	A	444	449	alkyl	FAMILY
CA2371517C	A	461	471	cycloalkyl	FAMILY
CA2371517C	A	578	583	alkyl	FAMILY
CA2371517C	A	596	602	alkoxy	FAMILY
CA2382631C	A	24	45	poly(ether-thioether)	FAMILY
CA2382631C	A	47	68	poly(ether-sulfoxide)	FAMILY
CA2382631C	A	72	91	poly(ether-sulfone)	FAMILY
CA2382631C	T	0	21	Poly(ether-thioether)	FAMILY
CA2382631C	T	23	44	poly(ether-sulfoxide)	FAMILY
CA2382631C	T	49	68	poly(ether-sulfone)	FAMILY
CA2383054C	A	0	20	Polyhydroxyalkanoate	FAMILY
CA2383054C	A	192	212	polyhydroxyalkanoate	FAMILY
CA2383054C	A	237	258	poly-hydroxyalkanoate	FAMILY
CA2383054C	A	335	355	polyhydroxyalkanoate	FAMILY
CA2383054C	A	635	655	polyhydroxyalkanoate	FAMILY
CA2383054C	A	669	689	polyhydroxyalkanoate	FAMILY
CA2383054C	A	833	853	polyhydroxyalkanoate	FAMILY
CA2383054C	A	878	898	polyhydroxyalkanoate	FAMILY
CA2383054C	T	0	20	Polyhydroxyalkanoate	FAMILY
CA2386817C	A	41	48	alcohol	FAMILY
CA2387351C	T	0	6	Indole	FAMILY
CA2390858C	T	0	37	N-acylpyrrolidin-2-ylalkylbenzamidine	FAMILY
CA2393344C	T	68	83	ergot alkaloids	FAMILY
CA2395016C	A	61	70	glycoside	FAMILY
CA2395226C	A	284	292	siloxane	FAMILY
CA2395226C	A	469	489	poly(alkylene oxide)	FAMILY
CA2395226C	A	510	530	poly(alkylene oxide)	FAMILY
CA2395226C	A	581	587	alkoxy	FAMILY
CA2395226C	A	609	621	polysiloxane	FAMILY
CA2395226C	A	689	701	polysiloxane	FAMILY
CA2398389C	A	78	89	anthocyanin	FAMILY
CA2398389C	A	93	101	cyanidin	FAMILY
CA2400737C	A	54	67	oligofructose	FAMILY
CA2403026C	A	53	65	erythromycin	FAMILY
CA2411818C	A	154	174	cyclopentabenzofuran	FAMILY
CA2411818C	A	42	62	cyclopentabenzofuran	FAMILY
CA2411818C	T	0	20	Cyclopentabenzofuran	FAMILY
CA2412941C	A	1033	1036	Ar1	FAMILY
CA2412941C	A	1075	1078	Ar2	FAMILY
CA2412941C	A	215	222	halogen	FAMILY
CA2412941C	A	247	258	C1-C8-alkyl	FAMILY
CA2412941C	A	260	275	C1-C8-haloalkyl	FAMILY
CA2412941C	A	277	289	C1-C8-alkoxy	FAMILY
CA2412941C	A	293	313	C1-C8-alkoxycarbonyl	FAMILY
CA2412941C	A	333	344	C1-C8-alkyl	FAMILY
CA2412941C	A	380	392	C1-C8-alkoxy	FAMILY
CA2412941C	A	403	410	N(R2)R3	FAMILY
CA2412941C	A	412	419	halogen	FAMILY
CA2412941C	A	430	450	C1-C8-alkoxycarbonyl	FAMILY
CA2412941C	A	452	462	-CON(R4)R5	FAMILY
CA2412941C	A	549	560	C1-C8-alkyl	FAMILY
CA2412941C	A	598	604	-SO2R6	FAMILY
CA2412941C	A	687	716	5- or 6-membered heterocyclic	FAMILY
CA2412941C	A	769	780	C1-C8-alkyl	FAMILY
CA2412941C	A	863	889	5- 6-membered heterocyclic	FAMILY
CA2412941C	A	903	914	C1-C8-alkyl	FAMILY
CA2412941C	A	916	931	C1-C8-haloalkyl	FAMILY
CA2412941C	A	94	101	halogen	FAMILY
CA2412941C	A	969	980	C1-C8-alkyl	FAMILY
CA2412941C	T	0	10	Piperidine	FAMILY
CA2416512C	A	527	537	fatty acid	FAMILY
CA2416512C	A	541	546	ester	FAMILY
CA2416512C	A	859	880	C1 to C6 alkyl esters	FAMILY
CA2416512C	A	894	929	glycerol-polyethylene glycol esters	FAMILY
CA2436764C	A	163	176	carbohydrates	FAMILY
CA2436764C	A	181	189	minerals	FAMILY
CA2437603C	A	117	127	Lewis acid	FAMILY
CA2437603C	A	159	183	butylated hydroxytoluene	FAMILY
CA2437603C	A	17	27	Lewis acid	FAMILY
CA2437603C	A	584	594	Lewis acid	FAMILY
CA2437603C	T	91	101	lewis acid	FAMILY
CA2438813C	A	139	186	heteroaryl group containing one or two nitrogen	FAMILY
CA2438813C	A	216	231	carboxylic acid	FAMILY
CA2438813C	T	0	46	Alkoxycarbonylamino heteroaryl carboxylic acid	FAMILY
CA2441235C	T	0	4	Aryl	FAMILY
CA2441235C	T	9	15	biaryl	FAMILY
CA2455064C	A	192	204	polyacrylate	FAMILY
CA2455064C	A	304	316	polyacrylate	FAMILY
CA2455064C	T	40	52	polyacrylate	FAMILY
CA2459033C	A	167	175	cortisol	FAMILY
CA2459033C	A	332	346	glucocorticoid	FAMILY
CA2459033C	A	512	526	glucocorticoid	FAMILY
CA2459033C	A	645	659	glucocorticoid	FAMILY
CA2460135C	T	7	19	pyridazinone	FAMILY
CA2467329A1	A	283	298	oligosaccharide	FAMILY
CA2492874C	A	128	143	acrylic polymer	FAMILY
CA2526954C	A	229	243	aminoglycoside	FAMILY
CA2526954C	A	257	268	lincosamide	FAMILY
CA2526954C	A	308	317	macrolide	FAMILY
CA2526954C	A	331	339	ketolide	FAMILY
CA2526954C	A	357	372	nitroimidazoles	FAMILY
CA2526954C	A	378	393	fluorochinolone	FAMILY
CA2526954C	A	445	452	steroid	FAMILY
CA2530543C	A	191	196	alkyl	FAMILY
CA2530543C	A	96	101	alkyl	FAMILY
CA2536321A1	T	15	32	phenylacet amides	FAMILY
CA2547080A1	T	0	12	Heterocyclic	FAMILY
CA2547887C	A	378	420	substituted or unsubstituted aromatic ring	FAMILY
CA2548922A1	A	154	161	chroman	FAMILY
CA2548922A1	A	26	33	chroman	FAMILY
CA2548922A1	T	0	49	2- ( (2, 3-dihydroxypropyl) aminomethyl) chromane	FAMILY
CA2553816A1	A	27	68	di-steroidal prodrug of ethinyl estradiol	FAMILY
CA2553816A1	T	0	42	Di-steroidal prodrugs of ethinyl estradiol	FAMILY
CA2554073A1	A	46	87	1-[2H-1-benzopyran-2-one-8-yl]~piperazine	FAMILY
CA2554073A1	T	0	41	1-[2h-1-benzopyran-2-one-8-yl]-piperazine	FAMILY
CA2558019A1	A	254	268	glucocorticoid	FAMILY
CA2558019A1	A	356	370	glucocorticoid	FAMILY
CA2558019A1	T	44	58	glucocorticoid	FAMILY
CA2558160A1	A	148	164	oligonucleotides	FAMILY
CA2558160A1	A	248	263	oligonucleotide	FAMILY
CA2558160A1	A	39	55	oligonucleotides	FAMILY
CA2558160A1	T	10	26	oligonucleotides	FAMILY
CA2562821A1	A	100	105	sugar	FAMILY
CA2562821A1	A	1107	1112	sugar	FAMILY
CA2562821A1	A	1184	1189	sugar	FAMILY
CA2562821A1	A	410	421	monooleates	FAMILY
CA2562821A1	A	423	435	monolaurates	FAMILY
CA2562821A1	A	523	535	polyglycerin	FAMILY
CA2562821A1	A	545	555	polylysine	FAMILY
CA2562821A1	A	567	589	polyoxyethylene ethers	FAMILY
CA2562821A1	A	591	615	polidocanol alkyl ethers	FAMILY
CA2562821A1	A	650	673	alkali metal salicylate	FAMILY
CA2567916C	A	106	121	amino glycoside	FAMILY
CA2567916C	A	179	195	amino glyco-side	FAMILY
CA2567916C	A	307	314	alcohol	FAMILY
CA2574518A1	A	54	69	carboxylic acid	FAMILY
CA2574518A1	T	71	86	carboxylic acid	FAMILY
CA2583658A1	A	616	627	phytosterol	FAMILY
CA2583658A1	A	631	641	tocopheral	FAMILY
CA2583658A1	A	648	660	phospholipid	FAMILY
CA2583658A1	T	6	17	carotenoids	FAMILY
CA2585967A1	T	12	23	indolizines	FAMILY
CA2597616A1	A	31	53	cycloalkylfused indole	FAMILY
CA2597616A1	A	55	69	benzothiophene	FAMILY
CA2597616A1	A	71	81	benzofuran	FAMILY
CA2597616A1	A	87	93	indene	FAMILY
CA2597616A1	T	0	22	Cycloalkylfused indole	FAMILY
CA2597616A1	T	24	38	benzothiophene	FAMILY
CA2597616A1	T	40	50	benzofuran	FAMILY
CA2597616A1	T	55	61	indene	FAMILY
CA2603030A1	A	21	41	benzyloxypropylamine	FAMILY
CA2603030A1	A	463	483	benzyloxypropylamine	FAMILY
CA2603030A1	T	0	20	Benzyloxypropylamine	FAMILY
CA2604161A1	A	37	43	purine	FAMILY
CA2604161A1	A	48	63	imidazopyridine	FAMILY
CA2604161A1	T	0	6	Purine	FAMILY
CA2604161A1	T	11	26	imidazopyridine	FAMILY
CA2604515A1	A	12	23	polypeptide	FAMILY
CA2604515A1	A	140	150	amino acid	FAMILY
CA2604515A1	A	205	215	amino acid	FAMILY
CA2604515A1	A	317	328	amino acids	FAMILY
CA2604515A1	A	355	366	polypeptide	FAMILY
CA2604515A1	A	37	47	amino acid	FAMILY
CA2613911A1	A	159	168	macrolide	FAMILY
CA2613911A1	A	33	42	macrolide	FAMILY
CA2613911A1	T	21	30	macrolide	FAMILY
CA2624220A1	A	37	56	phenylaminopropanol	FAMILY
CA2624220A1	T	0	60	1- (1h- indol- 1-yl) -3- (methylamino) -1- phenylpropan-2-ol	FAMILY
CA2624220A1	T	116	125	monoamine	FAMILY
CA2641871A1	A	75	82	alcohol	FAMILY
CA2641871A1	T	40	47	alcohol	FAMILY
CA2644356A1	T	0	12	Heterocyclic	FAMILY
CA2665501A1	A	282	290	estrogen	FAMILY
CA2665501A1	A	307	315	estrogen	FAMILY
CA2665501A1	A	439	447	estrogen	FAMILY
CA2665501A1	A	464	472	estrogen	FAMILY
CA2665501A1	A	535	549	bisphosphonate	FAMILY
CA2665501A1	A	563	571	estrogen	FAMILY
CA2673097A1	A	149	156	halogen	FAMILY
CA2673097A1	A	15	33	fused heterocyclic	FAMILY
CA2673097A1	A	575	596	aliphatic hydrocarbon	FAMILY
CA2673097A1	T	0	18	Fused heterocyclic	FAMILY
CA2676172A1	A	1062	1074	heterocyclic	FAMILY
CA2676172A1	A	1179	1188	C1-3alkyl	FAMILY
CA2676172A1	A	1190	1197	halogen	FAMILY
CA2676172A1	A	1206	1219	haloC1-3alkyl	FAMILY
CA2676172A1	A	1230	1240	C1-3alkoxy	FAMILY
CA2676172A1	A	1245	1259	C1-3haloalkoxy	FAMILY
CA2676172A1	A	198	207	C1-6alkyl	FAMILY
CA2676172A1	A	211	234	C3-6cycloalkylC1-6alkyl	FAMILY
CA2676172A1	A	377	386	C1-6alkyl	FAMILY
CA2676172A1	A	388	401	C1-6haloalkyl	FAMILY
CA2676172A1	A	403	422	C1-3alkoxyC1-3alkyl	FAMILY
CA2676172A1	A	426	449	C1-3haloalkoxyC1-3alkyl	FAMILY
CA2676172A1	A	685	694	C1-3alkyl	FAMILY
CA2676172A1	A	696	703	halogen	FAMILY
CA2676172A1	A	712	725	haloC1-3alkyl	FAMILY
CA2676172A1	A	736	746	C1-3alkoxy	FAMILY
CA2676172A1	A	751	765	C1-3haloalkoxy	FAMILY
CA2676172A1	A	799	804	-O-R7	FAMILY
CA2676172A1	A	808	815	-OCH2R7	FAMILY
CA2676172A1	A	924	945	aromatic heterocyclic	FAMILY
CA2691943A1	A	244	258	phytoestrogens	FAMILY
CA2691943A1	T	43	52	estrogens	FAMILY
CA2714398A1	T	0	58	3-(4-fluorophenyl)-3-hydroxy-2-amino-propionic acid amides	FAMILY
CA2729582A1	A	191	197	opioid	FAMILY
CA2729582A1	A	24	30	opioid	FAMILY
CA2729582A1	A	263	269	opioid	FAMILY
CA2729582A1	T	24	30	opioid	FAMILY
CA2741842A1	A	124	134	fatty acid	FAMILY
CA2741842A1	A	176	186	fatty acid	FAMILY
CA2741842A1	A	235	246	fatty acids	FAMILY
CA2741842A1	A	252	264	triglyceride	FAMILY
CA2741842A1	A	418	428	fatty acid	FAMILY
CA2741842A1	A	472	482	fatty acid	FAMILY
CA2741842A1	A	535	545	fatty acid	FAMILY
CA2741842A1	A	634	644	fatty acid	FAMILY
CA2745063A1	T	0	62	2- (piperidin-1-yl) -4-heterocyclyl-thiazole-5-carboxylic acid	FAMILY
CA2747055C	T	12	25	benzimidazole	FAMILY
CA2749218C	A	194	200	esters	FAMILY
CA2749218C	A	46	70	hydroxy-methyl isoxazole	FAMILY
